Frequency,Nominal,Min,Max
50,-44.66269124628596,-46.41946783383575,-42.981564270496506
51.16464961403771,-44.003242583347216,-45.76031769563487,-42.324149585832465
52.35642740254497,-43.344321848176875,-45.10076472292379,-41.66814506426637
53.57596526188031,-42.686276790612574,-44.44115833802325,-41.013890790970756
54.82390980715924,-42.02945285037694,-43.781848104723586,-40.36172229008282
56.10092271509816,-41.37419225807284,-43.12318280276239,-39.711969688552344
57.40768107484412,-40.720833156660504,-42.46550950736035,-39.06495691366129
58.74487774697646,-40.069708748830045,-41.80917267972662,-38.421000928747695
60.11322173087062,-39.42114647537912,-41.15451327431348,-37.78041101123635
61.51343854061905,-38.775467229347754,-40.501867868401305,-37.14348807661035
62.94627058970833,-38.132984610254915,-39.85156781933185,-36.51052405146074
64.41247758465666,-37.49400422233309,-39.20393845438532,-35.881801298234194
65.91283692782031,-36.85882302017511,-38.55929829792155,-35.257592093768444
67.44814412958263,-36.227728704700134,-37.917958339983294,-34.63815816317185
69.01921323014419,-35.600999171821755,-37.2802213500997,-34.02375027007378
70.62687723113766,-34.97890201566857,-36.64638123953577,-33.4146078637543
72.27198853729631,-34.36169408767471,-36.01672247472059,-32.81095878316219
73.95541940841031,-33.74962111233272,-35.391519544058596,-32.213019017355066
75.67806242181034,-33.14291735989013,-34.77103647979522,-31.6209925214503
77.440830945624,-32.54180537578222,-34.15552643607646,-31.035071086764678
79.2446596230556,-31.946495766130884,-33.545231323821405,-30.45543426344776
81.09050486794642,-31.357187038209357,-32.94038150252212,-29.882249333581775
82.97934537187795,-30.77406549437846,-32.341195528604715,-29.315671332430988
84.91218262308713,-30.19730517764519,-31.747879959533133,-28.755843115276786
86.89004143746868,-29.627067866680765,-31.160629212419085,-28.202895467071425
88.91397050194604,-29.063503117865213,-30.579625475519908,-27.656947251983258
90.98504293049906,-28.506748351697983,-30.00503867066503,-27.118105599786603
93.10435683314326,-27.95692898073045,-29.437026464353004,-26.58646612597077
95.27303589816223,-27.414158576034367,-28.875734325004355,-26.062113182400235
97.49222998790214,-26.878539069119384,-28.321295623643756,-25.545120135350803
99.76311574844384,-26.350160986150524,-27.773831775114818,-25.03554966777098
102.08689723347632,-25.829103711290344,-27.233452416803356,-24.533454102670564
104.46480654270182,-25.315435775997774,-26.700255621757027,-24.038875744616576
106.89810447511145,-24.809215171153333,-26.174328143039684,-23.551847236416716
109.38808119747746,-24.310489678944688,-25.655745686143927,-23.0723919281891
111.9360569284168,-23.81929722153525,-25.14457320630331,-22.60052425615089
114.54338263838847,-23.335666223647063,-24.64086522759267,-22.136250128604996
117.21144076599592,-22.859615986315116,-24.144666180777847,-21.67956731675902
119.94164595097432,-22.391157069210177,-23.656010756971845,-21.23046584817329
122.73544578425131,-21.930291679077847,-23.174924274269205,-20.78892840080073
125.59432157547879,-21.47701406200051,-22.701423054661337,-20.35493069574933
128.51978913844297,-21.031310897353052,-22.235514808679397,-19.92844188706583
131.51339959476888,-20.59316169149036,-21.777199025365135,-19.509424947004774
134.57674019634555,-20.16253916937309,-21.326467365330934,-19.09783704540943
137.71143516690807,-19.739409662504706,-20.88330405483586,-18.693629921987963
140.91914656322243,-19.323733491717626,-20.44768627897246,-18.296750250419862
144.20157515633002,-18.915465343505772,-20.019584572226705,-17.907139993371583
147.560461333319,-18.51455463875616,-19.598963204840032,-17.524736747637544
150.99758602010053,-18.120945892879632,-19.185780563565324,-17.149474078751165
154.51477162567923,-17.734579066482596,-18.779989525566933,-16.781281844531122
158.11388300841867,-17.355389905854405,-18.381537824367722,-16.420086507139857
161.7968284648138,-16.983310272670348,-17.99036840689172,-16.065811433334623
165.56556074129523,-16.618268462426652,-17.606419780789583,-15.718377182685762
169.42207806960096,-16.260189511231893,-17.22962635136472,-15.3777017836234
173.3684252262655,-15.908995490678679,-16.859918747539936,-15.043700997251467
177.40669461678738,-15.564605790610036,-16.497224136418424,-14.716288568937994
181.5390273850503,-15.22693738967766,-16.141466526097652,-14.395376467753156
185.7676145485859,-14.895905113663282,-15.792567056491547,-14.080875113881431
190.09469816028022,-14.571421881601132,-15.450444278004069,-13.772693594182881
194.5225724971399,-14.253398939798497,-15.115014417977026,-13.470739866120118
199.0535852767482,-13.941746083903334,-14.786191634906784,-13.174920950303669
203.69013890205593,-13.63637186921347,-14.463888260488401,-12.885143111938719
208.43469173516726,-13.33718380946078,-14.148015029602407,-12.60131203148136
213.28975940079587,-13.04408856433743,-13.838481298409254,-12.323332964833178
