Frequency,Nominal,Min,Max
50,0.7924266994135547,0.7577445322351175,0.8292182469001478
51.16464961403771,0.7876603726924676,0.7521601727462198,0.8254290230646268
52.35642740254497,0.7829349981163919,0.7466043606098067,0.8217008477796881
53.57596526188031,0.7782616048582508,0.7410871212099382,0.81804607860787
54.82390980715924,0.773651746481565,0.7356188511988264,0.8144777847742998
56.10092271509816,0.7691175153793103,0.7302103213753374,0.811009778158463
57.40768107484412,0.7646715598714477,0.7248726815659198,0.8076566480574076
58.74487774697646,0.7603271044455376,0.7196174678899913,0.8044338003318241
60.11322173087062,0.7560979736614776,0.7144566128132899,0.8013575015985732
61.51343854061905,0.7519986202782352,0.7094024584144406,0.7984449291844798
62.94627058970833,0.7480441581972042,0.7044677733121101,0.7957142276049878
64.41247758465666,0.7442504008529246,0.6996657737227366,0.7931845723753405
65.91283692782031,0.7406339057163606,0.6950101491418724,0.7908762419978604
67.44814412958263,0.737212025607344,0.6905150931654993,0.7888106989920344
69.01921323014419,0.7340029675387685,0.6861953399907221,0.7870106808374054
70.62687723113766,0.7310258598324219,0.6820662071572241,0.785500301673173
72.27198853729631,0.7283008282499254,0.6781436451102422,0.784305165529065
73.95541940841031,0.7258490818651478,0.6744442941803284,0.783452491730214
75.67806242181034,0.7236930093564119,0.6709855495814645,0.7829712528974668
77.440830945624,0.7218562863036939,0.6677856350220783,0.7828923256161913
79.2446596230556,0.7203639939175904,0.6648636854960704,0.7832486533189296
81.09050486794642,0.7192427493751996,0.6622398397628437,0.784075420147774
82.97934537187795,0.7185208475540282,0.6599353429220921,0.785410233430991
84.91218262308713,0.7182284133845415,0.6579726593206204,0.7872933107868947
86.89004143746868,0.7183975632098778,0.6563755957665234,0.7897676655663904
88.91397050194604,0.7190625723441175,0.6551694346316921,0.7928792811033294
90.98504293049906,0.7202600443157064,0.6543810758425694,0.7966772597031319
93.10435683314326,0.7220290748744448,0.6540391859168457,0.8012139259827992
95.27303589816223,0.7244114004613489,0.6541743509971575,0.8065448554296287
97.49222998790214,0.7274515161264404,0.6548192291205174,0.8127287870081171
99.76311574844384,0.731196741338025,0.6560086945501563,0.8198273621832098
102.08689723347632,0.7356972030996572,0.6577799636202883,0.8279046103987528
104.46480654270182,0.7410056934076792,0.6601726868449944,0.837026071073162
106.89810447511145,0.7471773412162612,0.6632289855367814,0.8472574024892624
109.38808119747746,0.754269016311222,0.6669934022243486,0.8586622764301486
111.9360569284168,0.762338352126405,0.6715127219081021,0.8712992923736258
114.54338263838847,0.7714422346801569,0.6768356045619288,0.8852175664042368
117.21144076599592,0.7816345536871725,0.6830119469371915,0.9004505613536867
119.94164595097432,0.7929629485174999,0.6900918620735319,0.9170076372046159
122.73544578425131,0.8054642071680915,0.6981241262984108,0.9348627395430301
125.59432157547879,0.8191578965590902,0.7071538944902432,0.9539396573416702
128.51978913844297,0.8340377320012518,0.7172194246021115,0.9740934541376746
131.51339959476888,0.8500601631766662,0.7283474840303572,0.9950881414489583
134.57674019634555,0.8671297196776453,0.7405470407231124,1.0165716022602318
137.71143516690807,0.8850809145877078,0.753800788075854,1.038050384506104
140.91914656322243,0.9036570886761812,0.7680540485216274,1.0588693789380428
144.20157515633002,0.9224876656105543,0.7832007063908958,1.0802163444825532
147.560461333319,0.9410670377564209,0.7990661324319852,1.1030566403743483
150.99758602010053,0.9587407148860171,0.8153877167234397,1.1254125821346506
154.51477162567923,0.974707040586199,0.8317947816938631,1.151281010499701
158.11388300841867,0.9880445912249874,0.8393160848325452,1.174194879760146
161.7968284648138,0.9977743531520271,0.8416017443465018,1.1927588299913625
165.56556074129523,1.0029596656239919,0.8400854453022698,1.2056013639047487
169.42207806960096,1.0028348389633648,0.82977096691125,1.2115733339137285
173.3684252262655,0.9969381394453618,0.805090343466556,1.210735561623869
177.40669461678738,0.9852138760928854,0.7768740614620122,1.2183259622235278
181.5390273850503,0.9680503238279746,0.7462079859638869,1.219032378589814
185.7676145485859,0.9462382337037095,0.7142011802817285,1.2189543869348836
190.09469816028022,0.9208614279838526,0.6818768619173406,1.2176957530967463
194.5225724971399,0.8931525080024006,0.6501033789477195,1.21084444756708
199.0535852767482,0.86435254434393,0.619565793065128,1.1993761887818417
203.69013890205593,0.8356038258417435,0.5907690665362947,1.1846226599176228
208.43469173516726,0.8078877559912674,0.5640607749756082,1.1681144906660446
213.28975940079587,0.7820050783334215,0.539662670074251,1.151433873340691
218.2579161200825,0.7585874752120376,0.5177036667948449,1.1361075397661136
223.34179607548106,0.7381279798659893,0.4982500963125914,1.1235517505627541
228.544094807437,0.7210199462519477,0.4813315361335233,1.11506527053442
233.86757064359855,0.7075979038243736,0.4669620802762209,1.1118580098541735
239.3150461613186,0.6981768595216189,0.45515773286515054,1.1151008549623236
244.8894096842225,0.6930888285449073,0.44595094874826985,1.1259824539601546
250.59361681363552,0.69271642617528,0.439403406776651,1.1457570278605196
256.4306919956818,0.6975231413800814,0.4356180045250914,1.1757587432340528
262.40373012488567,0.708078002885786,0.434750836620486,1.2173358503139233
268.5158981851257,0.7250674906964175,0.437023483070802,1.2716112885032351
274.7704369288116,0.7492769663304436,0.4427350398456156,1.3388966002417972
281.17066259517384,0.7815023609587368,0.45227140389740256,1.4174967428202354
287.71996866857774,0.8223128278468169,0.4661051873605759,1.501713802888916
294.4218276777937,0.871524440792743,0.4847709342650973,1.579603722368995
301.2797930371781,0.9272042665306175,0.5087829599296868,1.6330550920803872
308.2975009307403,0.9841912027323736,0.5384321598554284,1.6882945729865135
