Frequency,Nominal,Min,Max
1774.066946167869,-802.8866147580038,-804.1267057177745,-801.8100624373392
1815.3902738504983,-803.2025770625346,-804.4611395054092,-802.1212731156596
1857.676145485854,-803.5180841072963,-804.7978014638447,-802.4300575641889
1900.946981602797,-803.8337054345542,-805.1374103836823,-802.7369086168504
1945.2257249713937,-804.1500309865851,-805.4807218896914,-803.0423288859861
1990.5358527674766,-804.4676741889522,-805.8285329045423,-803.3468331972638
2036.9013890205538,-804.7872752219171,-806.1816864797368,-803.650951112108
2084.346917351667,-805.109504509772,-806.5410770437641,-803.9552295593558
2132.8975940079526,-805.4350664603639,-806.907656123141,-804.2602355987801
2182.579161200819,-805.7647034900433,-807.2824385985139,-804.5665593403972
2233.4179607548044,-806.0992003727322,-807.6665095655288,-804.874817045063
2285.440948074364,-806.4393889558274,-808.0610318788182,-805.1856544338078
2338.6757064359795,-806.7861532903341,-808.4672544674069,-805.4997502356737
2393.1504616131797,-807.1404352279789,-808.8865215212162,-805.817820006542
2448.8940968422185,-807.5032405442433,-809.3202826613805,-806.1406202546273
2505.9361681363484,-807.8756456533101,-809.7701042219405,-806.4689529119895
2564.306919956811,-808.2588049890171,-810.2376817873771,-806.803670195657
2624.037301248849,-808.653959135137,-810.7248541496027,-807.1456799068349
2685.1589818512493,-809.0624437988079,-811.2336188696213,-807.4959512222396
2747.704369288108,-809.4856997328764,-811.7661496532855,-807.8555210379698
2811.70662595173,-809.9252837264538,-812.3248157774785,-808.2255009335853
2877.199686685769,-810.3828807982496,-812.9122038326348,-808.6070848323141
2944.2182767779286,-810.8603177444113,-813.5311420795133,-809.001557442679
3012.797930371772,-811.3595782117984,-814.184727751995,-809.4103035774363
3082.9750093073935,-811.8828194888838,-814.8763576723346,-809.8348184576937
3154.7867224009483,-812.4323912298385,-815.6097625789274,-810.2767191235431
3228.271145173259,-813.0108563526412,-816.3890455962852,-810.737757087619
3303.467240037961,-813.6210143788828,-817.2187252980093,-811.2198323847771
3380.414876959889,-814.265927510617,-818.103783819037,-811.7250091896192
3459.154854594662,-814.948949766893,-819.049720452942,-812.2555331938338
3539.7289219206687,-815.6737595275688,-820.0626111081987,-812.8138509571313
3622.1798003749286,-816.4443958515607,-821.1491738718396,-813.4026314685649
3706.5512065045655,-817.2652989462649,-822.3168407080581,-814.0247901786068
3792.887875145896,-818.141355157619,-823.5738349581758,-814.6835157854268
3881.235583143435,-819.0779468162011,-824.9292537449669,-815.3823000796896
3971.641173621383,-820.081007199459,-826.3931535342971,-816.1249711682516
4064.152580820471,-821.1570807331985,-827.9766358592528,-816.9157304044934
4158.818855513329,-822.3133883280474,-829.691928425272,-817.7591933459408
4255.690191011856,-823.5578973890215,-831.5524543206409,-818.6604350300023
4354.817949780376,-824.8993954945056,-833.5728786733429,-819.6250397942316
4456.254690668699,-826.3475659431114,-835.7691176658298,-820.6591557517286
4560.05419677952,-827.9130622204251,-838.158289292178,-821.7695538417943
4666.271503984925,-829.6075768284139,-840.7585788197508,-822.9636910786011
4774.962930107149,-831.4438977167711,-843.5889853054692,-824.249777173046
4886.186104779022,-833.4359426242114,-846.6689102947191,-825.6368430476346
4999.999999999967,-835.5987578782771,-850.0175489211292,-827.1348088272808
5116.464961403737,-837.9484636168439,-853.653051717947,-828.7545475789899
5235.642740254463,-840.5021222108828,-857.5914490172229,-830.5079392845241
5357.5965261879965,-843.277501535751,-861.8453760214535,-832.4079071520043
5482.390980715889,-846.2927010094111,-866.4227102665163,-834.4684253147623
5610.09227150978,-849.5656083806647,-871.3253310039635,-836.7044832071097
5740.768107484376,-853.1131628105269,-876.5483136371961,-839.1319875807899
5874.487774697609,-856.9504197922129,-882.0799441017056,-841.7675786619194
6011.322173087025,-861.0894511984347,-887.9029274491961,-844.6283332756025
