Frequency,Nominal,Min,Max
262.40373012488567,-2.998377943468057,-7.23519147164308,1.708208241937157
268.5158981851257,-2.792431331398425,-7.189904519444788,2.0870874926386502
274.7704369288116,-2.5071523585636135,-7.0771220967054,2.534940775813564
281.17066259517384,-2.141394112337918,-6.89201741696624,3.030441392542995
287.71996866857774,-1.6992586963458225,-6.630321274129339,3.5317434513748793
294.4218276777937,-1.1944085829538815,-6.289268546913728,3.970962969793668
301.2797930371781,-0.6564915726743482,-5.869348848624983,4.260016723305588
308.2975009307403,-0.1384104251743284,-5.377380163250976,4.548964488697924
315.4786722400958,0.28138677598960715,-4.831504858352,4.724798971923664
322.82711451732695,0.5134357355725214,-4.427368736018569,5.26671479588305
330.3467240037972,0.49567465034718705,-5.3477765557051224,5.581371371346603
338.04148769599004,0.2346813620335876,-6.32481084205282,5.9777576191864155
345.9154854594674,-0.19050255926293905,-7.2765708773626,6.477488781040503
353.97289219206806,-0.6655835559494503,-8.146171401582464,7.095537646210078
362.2179800374941,-1.080451985560495,-8.895370085637722,7.623917801229946
370.6551206504578,-1.3454348917271843,-9.496503792574607,8.180187434151678
379.28878751459087,-1.3894706954927258,-9.92604600795752,8.877394424941999
388.1235583143448,-1.1541325945705276,-10.160037941462072,9.715059991636839
397.1641173621396,-0.5959982814078177,-10.170969256043065,10.397663742302335
406.41525808204847,0.28230609822919767,-9.926220778620568,10.320369170910872
415.88188555133434,1.3271216648991904,-9.390133794698524,10.732343247971967
425.56901910118705,2.05696014883414,-8.53772560959957,11.778133965868026
435.4817949780391,1.8931916666468478,-10.456959308477252,13.576162656983193
445.6254690668715,1.1088745977512064,-12.515325180777241,17.284686174035325
456.00541967795357,0.7411313747384605,-14.127858074030444,17.588664421679347
466.62715039849417,1.8904593929513185,-15.203421345472227,14.918756103694676
477.49629301071656,3.385697023512747,-15.58101478645175,12.393335892342366
488.61861047790387,-4.219318591262734,-20.854953018059327,7.459438576453259
499.99999999999847,-11.975457818586982,-25.61665187580366,5.009418042302941
511.64649614037546,-18.05773678143666,-29.864374684262668,2.2769412615022864
523.5642740254481,-23.15606231895138,-33.74598635619015,-6.039192706169906
535.7596526188015,-27.63443318108476,-37.35194829943908,-13.437882054409823
548.2390980715908,-31.685293436931165,-40.74189506274245,-19.301876173100204
561.0092271509799,-35.42157913268443,-43.95742627560064,-24.264087522418926
574.0768107484395,-38.915442281466916,-47.02885344453055,-28.648794782463533
587.4487774697628,-42.21603265524288,-49.97903491509777,-32.6304686980785
601.1322173087044,-45.35850939653314,-52.82569200679325,-36.31307259390996
615.1343854061887,-48.36900117036058,-55.5828789422231,-39.76378833812593
629.4627058970815,-51.26752511731496,-58.261954811662626,-43.028773835357654
644.1247758465648,-54.06980051747826,-60.87224876619651,-46.141266585895394
659.1283692782014,-56.78842717643383,-63.42152875356416,-49.12609643320752
674.4814412958245,-59.43368008327843,-65.9163402011911,-52.00236610921443
690.1921323014401,-62.014062389848846,-68.36225610518683,-54.78512938503056
706.2687723113747,-64.53670066610492,-70.7640652434423,-57.48648820201066
722.7198853729612,-67.00763402809557,-73.1259162161043,-60.11633638458285
739.5541940841011,-69.4320299378699,-75.45142933435487,-62.682879451571054
756.7806242181015,-71.8143481490377,-77.74378469947953,-65.19300757247746
774.4083094562379,-74.15846722559735,-80.0057923748233,-67.65256928282717
792.446596230554,-76.46778355233243,-82.23994890079476,-70.06657637179967
810.9050486794621,-78.74528979582357,-84.44848326193396,-72.43935993704972
829.7934537187773,-80.99363778900906,-86.63339461313416,-74.77469109028908
849.121826230869,-83.21518945207058,-88.79648349954464,-77.07587561326432
868.9004143746845,-85.4120584138024,-90.93937788991049,-79.3458291081833
889.139705019458,-87.58614432498806,-93.06355503861981,-81.58713733128434
909.8504293049882,-89.73916137111672,-95.17035996545182,-83.8021051239518
931.0435683314302,-91.87266213838207,-97.26102117195411,-85.99279646472355
952.7303589816199,-93.98805772569563,-99.33666408421684,-88.16106753220318
974.9222998790189,-96.08663480009452,-101.39832261275787,-90.30859421199534
997.6311574844359,-98.16957014524269,-103.44694914358207,-92.43689514664493
1020.8689723347607,-100.23794313995401,-105.48342321465745,-94.54735118011955
1044.6480654270156,-102.29274651674683,-107.50855908499796,-96.64122186300588
